word,pos
биби,NOUN
бибишак,NOUN
библиографик,NOUN
бигизламоқ,NOUN
бигизтумшуқ,NOUN
бидилламоқ,NOUN
бидирламоқ,NOUN
бидъат,NOUN
бидъатчи,NOUN
бижанак,NOUN
бижилдоқ,NOUN
бижилдоқлик,NOUN
бижилламоқ,NOUN
бижимоқ,NOUN
бижирламоқ,NOUN
бижғимоқ,NOUN
бизбизак,NOUN
бизилдоқ,NOUN
бизилламоқ,NOUN
бизнес,NOUN
бизнесчи,NOUN
бизники,NOUN
бизғалдоқ,NOUN
бий,NOUN
бийламоқ,NOUN
бийлатмоқ,NOUN
бийлик,NOUN
бийрон,NOUN
бийронлашмоқ,NOUN
бийронлик,NOUN
бийча,NOUN
бикач,NOUN
билагузук,NOUN
билак,NOUN
билакма-билак,NOUN
билакузук,NOUN
билангламоқ,NOUN
билармон,NOUN
билармонлик,NOUN
билағон,NOUN
билағонларча,NOUN
билағонлик,NOUN
билганича,NOUN
билгиларича,NOUN
билгич,NOUN
билгича,NOUN
билдиргич,NOUN
билдириш,NOUN
билдиришнома,NOUN
билдирмоқ,NOUN
билет,NOUN
билетчи,NOUN
билжирамоқ,NOUN
билик,NOUN
билим,NOUN
билимдон,NOUN
билимдонлик,NOUN
билимдор,NOUN
билимсиз,NOUN
билимсизлик,NOUN
билинмоқ,NOUN
билинтирмоқ,NOUN
билиттифоқ,NOUN
билишимча,NOUN
биллиард,NOUN
биллиардхона,NOUN
биллур,NOUN
билмак,NOUN
билмаслик,NOUN
билмоқ,NOUN
билмоқлик,NOUN
билтангламоқ,NOUN
билч-билч,NOUN
билчилламоқ,NOUN
билқ-билқ,NOUN
билқилдоқ,NOUN
билқиллама,NOUN
билқилламоқ,NOUN
бинафша,NOUN
бинафшазор,NOUN
бино,NOUN
бинойи,NOUN
бинокор,NOUN
бинокорлик,NOUN
бинтламоқ,NOUN
биографик,NOUN
биоиқлимшунослик,NOUN
биокимё,NOUN
биологик,NOUN
биофизик,NOUN
биохимик,NOUN
бир,NOUN
бирга,NOUN
биргалашмоқ,NOUN
биргалик,NOUN
биргина,NOUN
бирдам,NOUN
бирдамлик,NOUN
биржа,NOUN
биржачи,NOUN
бирикма,NOUN
бирикмоқ,NOUN
бириктирмоқ,NOUN
бириктирувчи,NOUN
биринч,NOUN
биринчи,NOUN
биринчилик,NOUN
бирич,NOUN
биркитилмоқ,NOUN
биркитмоқ,NOUN
бирламчи,NOUN
бирлашма,NOUN
бирлашмоқ,NOUN
бирлаштирмоқ,NOUN
бирлик,NOUN
бирмунча,NOUN
бирнеча,NOUN
бирнима,NOUN
биродар,NOUN
биродаркушлик,NOUN
биродарларча,NOUN
биродарлашмоқ,NOUN
биродарлик,NOUN
бироқ,NOUN
бирпас,NOUN
бирпаслик,NOUN
биртагина,NOUN
бирёқламалик,NOUN
бирқанча,NOUN
бирқулоқ,NOUN
бисот,NOUN
битбилдиқ,NOUN
битбозлик,NOUN
битик,NOUN
битиклик,NOUN
битикчи,NOUN
битилмоқ,NOUN
битим,NOUN
битирмоқ,NOUN
битирувчи,NOUN
битишмоқ,NOUN
битламоқ,NOUN
битлиқи,NOUN
битма,NOUN
битмоқ,NOUN
битта,NOUN
биттагина,NOUN
бичиб-тўқимоқ,NOUN
бичилмоқ,NOUN
бичим,NOUN
бичиқ,NOUN
бичиқлик,NOUN
бичиқчи,NOUN
бичиқчилик,NOUN
бичмоқ,NOUN
бичувчи,NOUN
биёбон,NOUN
биғилламоқ,NOUN
биқ-биқ,NOUN
биқилламоқ,NOUN
биқинмоқ,NOUN
биқирламоқ,NOUN
биқиқ,NOUN
биқиқлик,NOUN
биқмоқ,NOUN
биқсимоқ,NOUN
биқтирма,NOUN
биққа,NOUN
биққи,NOUN
бланк,NOUN
блок,NOUN
бо,NOUN
боб,NOUN
бобий,NOUN
бобийлик,NOUN
бобилламоқ,NOUN
бобой,NOUN
бобрик,NOUN
бобуршунослик,NOUN
бовлиқ,NOUN
бовур,NOUN
бовурдошлик,NOUN
бовурчи,NOUN
бодбезак,NOUN
боди,NOUN
бодиланмоқ,NOUN
бодилик,NOUN
бодом,NOUN
бодомзор,NOUN
бодомой,NOUN
бодомча,NOUN
бодомқовоқ,NOUN
бодпаррак,NOUN
бодпой,NOUN
бодрамоқ,NOUN
бодрезак,NOUN
бодроқ,NOUN
бодроқчи,NOUN
бож,NOUN
божа,NOUN
божачилик,NOUN
бождор,NOUN
божраймоқ,NOUN
божхона,NOUN
боз,NOUN
бозбарак,NOUN
бозилламоқ,NOUN
бозор,NOUN
бозорбон,NOUN
бозорламоқ,NOUN
бозорлашмоқ,NOUN
бозорлик,NOUN
бозорчи,NOUN
бозорчилик,NOUN
бой,NOUN
бойбачча,NOUN
бойбичча,NOUN
бойвачча,NOUN
бойваччалик,NOUN
бойвучча,NOUN
бойдоқ,NOUN
бойимоқ,NOUN
бойитилмоқ,NOUN
бойитмоқ,NOUN
бойламоқ,NOUN
бойланмоқ,NOUN
бойлашмоқ,NOUN
бойлик,NOUN
бойтузоқ,NOUN
бойхалча,NOUN
бойча,NOUN
бойчечак,NOUN
бойёнғоқ,NOUN
бойқуш,NOUN
бойқушхона,NOUN
бок,NOUN
бокс,NOUN
боксча,NOUN
боксчи,NOUN
боксёр,NOUN
боксёрлик,NOUN
бола,NOUN
бола-чақа,NOUN
болажон,NOUN
болажонлик,NOUN
болажратгич,NOUN
болаламоқ,NOUN
болаларча,NOUN
болалатмоқ,NOUN
болалик,NOUN
болапарвар,NOUN
болапарварлик,NOUN
боласиз,NOUN
боласизлик,NOUN
болатой,NOUN
болача,NOUN
болгар,NOUN
болгарча,NOUN
болдоқ,NOUN
болиғ,NOUN
болиғлик,NOUN
боло,NOUN
болор,NOUN
болохона,NOUN
болохонадор,NOUN
болоқ,NOUN
болт,NOUN
болта,NOUN
болталамоқ,NOUN
болтатумшуқ,NOUN
болтачи,NOUN
болтириқ,NOUN
болут,NOUN
болутзор,NOUN
большевик,NOUN
болға,NOUN
болғабалиқ,NOUN
болғаламоқ,NOUN
болғача,NOUN
болқимоқ,NOUN
бомбаотгич,NOUN
бомбардимон,NOUN
бомбардимончи,NOUN
боп,NOUN
бопламоқ,NOUN
бор,NOUN
бор-йўғи,NOUN
бордон,NOUN
бордончи,NOUN
бори,NOUN
бори-йўғи,NOUN
борингки,NOUN
борича,NOUN
борламоқ,NOUN
борлик,NOUN
борлиқ,NOUN
бормоқ,NOUN
бороналамоқ,NOUN
бортмеханик,NOUN
бортпроводник,NOUN
боршч,NOUN
босилдириқ,NOUN
босилмоқ,NOUN
босим,NOUN
босинқи,NOUN
босинқилик,NOUN
босинқирамоқ,NOUN
босириқ,NOUN
босириқмоқ,NOUN
босирқамоқ,NOUN
босишмоқ,NOUN
босиғлиқ,NOUN
босиқ,NOUN
босиқлик,NOUN
босма,NOUN
босмахона,NOUN
босмачи,NOUN
босмачилик,NOUN
босмоқ,NOUN
бостирилмоқ,NOUN
бостириқ,NOUN
бостирма,NOUN
бостирмоқ,NOUN
босқи,NOUN
босқин,NOUN
босқинчи,NOUN
босқинчилик,NOUN
босқич,NOUN
босқичма-босқич,NOUN
босқон,NOUN
босқончи,NOUN
босқоқ,NOUN
ботаник,NOUN
ботин,NOUN
ботинмоқ,NOUN
ботинқи,NOUN
ботир,NOUN
ботирилмоқ,NOUN
ботирланмоқ,NOUN
ботирларча,NOUN
ботирлашмоқ,NOUN
ботирлик,NOUN
ботирмоқ,NOUN
ботиқ,NOUN
ботмон,NOUN
ботмонламоқ,NOUN
ботмонлик,NOUN
ботмоқ,NOUN
ботқоқ,NOUN
ботқоқзор,NOUN
ботқоқланмоқ,NOUN
ботқоқлик,NOUN
бочка,NOUN
бош,NOUN
бош-оёқ,NOUN
бошариқ,NOUN
бошбармоқ,NOUN
бошбошдоқ,NOUN
бошбошдоқлик,NOUN
бошвоқ,NOUN
бошвоқсиз,NOUN
бошвоқсизлик,NOUN
бошдан-оёқ,NOUN
бошлама,NOUN
бошламоқ,NOUN
бошланма,NOUN
бошланғич,NOUN
бошлашмоқ,NOUN
бошлиқ,NOUN
бошловчи,NOUN
бошмалдоқ,NOUN
бошмоқ,NOUN
бошоғриқ,NOUN
бошоқ,NOUN
бошоқламоқ,NOUN
бошоқчи,NOUN
бошпана,NOUN
бошчи,NOUN
бошчилик,NOUN
бошқа,NOUN
бошқаламоқ,NOUN
бошқалик,NOUN
бошқарилмоқ,NOUN
бошқарма,NOUN
бошқармоқ,NOUN
бошқарув,NOUN
бошқарувчи,NOUN
бошқача,NOUN
бошқачалик,NOUN
бошқирд,NOUN
бошқирдча,NOUN
бошқоронғи,NOUN
бошқоронғилик,NOUN
боя,NOUN
бояги,NOUN
боягидек,NOUN
боягича,NOUN
боялич,NOUN
боёк,NOUN
боғ,NOUN
боғбон,NOUN
боғбонлик,NOUN
боғбончилик,NOUN
боғдор,NOUN
боғдорлик,NOUN
боғдорчилик,NOUN
боғистон,NOUN
боғич,NOUN
боғлама,NOUN
боғламоқ,NOUN
боғланмоқ,NOUN
боғлашмоқ,NOUN
боғлағич,NOUN
боғлиқ,NOUN
боғлиқлик,NOUN
боғлов,NOUN
боғловчи,NOUN
боғлоғлик,NOUN
боғча,NOUN
боғчачилик,NOUN
боғчилик,NOUN
боқи,NOUN
боқибеғам,NOUN
боқибеғамлик,NOUN
боқизмоқ,NOUN
боқий,NOUN
боқийлик,NOUN
боқим,NOUN
боқимонда,NOUN
боқимондалик,NOUN
боқинди,NOUN
боқишмоқ,NOUN
боқмоқ,NOUN
боқув,NOUN
боқувчи,NOUN
боқча,NOUN
брак,NOUN
браконьерлик,NOUN
бракчи,NOUN
бригада,NOUN
бригададош,NOUN
бригадир,NOUN
бригадирлик,NOUN
брикетламоқ,NOUN
броневик,NOUN
бронзаламоқ,NOUN
бронламоқ,NOUN
бу,NOUN
бублик,NOUN
бува,NOUN
бувак,NOUN
буваки,NOUN
бувулдуруқ,NOUN
бугун,NOUN
бугунги,NOUN
бугунча,NOUN
буддапарастлик,NOUN
будильник,NOUN
будка,NOUN
будкачи,NOUN
бужмаймоқ,NOUN
бужмайтирмоқ,NOUN
бузарчи,NOUN
бузилмоқ,NOUN
бузмакор,NOUN
бузмакорлик,NOUN
бузмоқ,NOUN
бузоқ,NOUN
бузоқламоқ,NOUN
бузоқлик,NOUN
бузоқхона,NOUN
бузрук,NOUN
бузуқ,NOUN
бузуқ-ёриқ,NOUN
бузуқи,NOUN
бузуқилик,NOUN
бузуқлик,NOUN
бузуқчи,NOUN
бузуқчилик,NOUN
бузғун,NOUN
бузғунлик,NOUN
бузғунчи,NOUN
бузғунчилик,NOUN
буйдаламоқ,NOUN
буйрак,NOUN
буйраланмоқ,NOUN
буйруқ,NOUN
буйруқбоз,NOUN
буйруқбозлик,NOUN
буйруқнома,NOUN
букетламоқ,NOUN
букик,NOUN
букилма,NOUN
букилмоқ,NOUN
буклама,NOUN
букламоқ,NOUN
буклоғлик,NOUN
букмоқ,NOUN
букраймоқ,NOUN
букри,NOUN
букрилик,NOUN
букун,NOUN
букунги,NOUN
букчаймоқ,NOUN
буламиқ,NOUN
буламоқ,NOUN
булбулак,NOUN
булдирамоқ,NOUN
булдуруқ,NOUN
булоқ,NOUN
булоқи,NOUN
бултур,NOUN
бултурги,NOUN
булут,NOUN
булутдек,NOUN
булутланмоқ,NOUN
бульдозер,NOUN
бульдозерчи,NOUN
булғаламоқ,NOUN
булғамоқ,NOUN
булғанмоқ,NOUN
булғанч,NOUN
булғанчиқ,NOUN
булғатмоқ,NOUN
булғович,NOUN
бунақанги,NOUN
бундақанги,NOUN
бундоқ,NOUN
бунча,NOUN
бунчалик,NOUN
бунёдкор,NOUN
бунёдкорлик,NOUN
бур,NOUN
буралма,NOUN
буралмоқ,NOUN
бурама,NOUN
бурамоқ,NOUN
бурган,NOUN
бурганзор,NOUN
бургут,NOUN
бурд,NOUN
бурдаламоқ,NOUN
буржуа,NOUN
буржуача,NOUN
бурилмоқ,NOUN
бурим,NOUN
буришиқ,NOUN
буришмоқ,NOUN
буриқмоқ,NOUN
буркамоқ,NOUN
бурканмоқ,NOUN
бурлоқ,NOUN
бурма,NOUN
бурма-сурма,NOUN
бурмаламоқ,NOUN
бурмаланмоқ,NOUN
бурмоқ,NOUN
бурнаки,NOUN
бурноғи,NOUN
буроқ,NOUN
бурун,NOUN
бурунаки,NOUN
бурунги,NOUN
бурунгича,NOUN
бурундиқ,NOUN
бурундор,NOUN
бурушиқ,NOUN
бурушиқ-тиришиқ,NOUN
бурушмоқ,NOUN
буруштирмоқ,NOUN
бурушқоқ,NOUN
буруқ,NOUN
буруқсамоқ,NOUN
бурч,NOUN
бурчак,NOUN
бурчоқ,NOUN
бурғи,NOUN
бурғиламоқ,NOUN
бурғу,NOUN
бурқимоқ,NOUN
бурқирамоқ,NOUN
бурқсимоқ,NOUN
бут,NOUN
бута,NOUN
бутадор,NOUN
бутазор,NOUN
бутамоқ,NOUN
бутилка,NOUN
бутилкадош,NOUN
бутламоқ,NOUN
бутлик,NOUN
бутоқ,NOUN
бутоқламоқ,NOUN
бутпараст,NOUN
бутпарастлик,NOUN
бутун,NOUN
бутунича,NOUN
бутунламоқ,NOUN
бутунлигича,NOUN
бутунлик,NOUN
бутхона,NOUN
буфет,NOUN
буфетчи,NOUN
буфетчилик,NOUN
бухгалтер,NOUN
бухгалтерлик,NOUN
бухор,NOUN
бухороча,NOUN
бухорча,NOUN
буюк,NOUN
буюклик,NOUN
буюрмоқ,NOUN
буюртирма,NOUN
буюртма,NOUN
буюртманома,NOUN
буюртмачи,NOUN
буюқ,NOUN
буёқ,NOUN
буғ,NOUN
буғдой,NOUN
буғдойзор,NOUN
буғдойиқ,NOUN
буғдойкор,NOUN
буғдойкорлик,NOUN
буғлагич,NOUN
буғлама,NOUN
буғламоқ,NOUN
буғланмоқ,NOUN
буғланувчанлик,NOUN
буғлаткич,NOUN
буғриқмоқ,NOUN
буғу,NOUN
буғучилик,NOUN
буғхона,NOUN
буқаламун,NOUN
буқаламунлик,NOUN
буқинмоқ,NOUN
буқоқ,NOUN
буқтирма,NOUN
бюрократ,NOUN
бюрократик,NOUN
бюрократларча,NOUN
бюрократлашмоқ,NOUN
бюрократлик,NOUN
бюрократча,NOUN
бўжама,NOUN
бўз,NOUN
бўза,NOUN
бўзагар,NOUN
бўзагарлик,NOUN
бўзармоқ,NOUN
бўзахона,NOUN
бўзахўр,NOUN
бўзахўрлик,NOUN
бўзачи,NOUN
бўздоқ,NOUN
бўзламоқ,NOUN
бўзлашмоқ,NOUN
бўзлик,NOUN
бўзноч,NOUN
бўзраймоқ,NOUN
бўзтупроқ,NOUN
бўзчи,NOUN
бўзчилик,NOUN
бўй,NOUN
бўйдор,NOUN
бўйдош,NOUN
бўйдоқ,NOUN
бўйдоқлик,NOUN
бўйин,NOUN
бўйинтуруқ,NOUN
бўйинтуруқламоқ,NOUN
бўйинча,NOUN
бўйинчадўз,NOUN
бўйича,NOUN
бўйламоқ,NOUN
бўйланмоқ,NOUN
бўйлашмоқ,NOUN
бўйсундирмоқ,NOUN
бўйсунмоқ,NOUN
бўйсунувчанлик,NOUN
бўкалак,NOUN
бўкаламоқ,NOUN
бўкирмоқ,NOUN
бўкмоқ,NOUN
бўктарги,NOUN
бўктармоқ,NOUN
бўктирмоқ,NOUN
бўла,NOUN
бўлажак,NOUN
бўлак,NOUN
бўлакламоқ,NOUN
бўлакча,NOUN
бўлалик,NOUN
бўлашмоқ,NOUN
бўлим,NOUN
бўлимча,NOUN
бўлинма,NOUN
бўлинмоқ,NOUN
бўлинувчи,NOUN
бўлиш,NOUN
бўлишмоқ,NOUN
бўлиқ,NOUN
бўлиқмоқ,NOUN
бўлма,NOUN
бўлмоқ,NOUN
бўлтак,NOUN
бўлтак-сўлтак,NOUN
бўлув,NOUN
бўлувчи,NOUN
бўлук,NOUN
бўнак,NOUN
бўнакдор,NOUN
бўнакчи,NOUN
бўр,NOUN
бўраламоқ,NOUN
бўрамоқ,NOUN
бўрбой,NOUN
бўрдоқи,NOUN
бўрдоқичилик,NOUN
бўритароқ,NOUN
бўриқ,NOUN
бўриқмоқ,NOUN
бўрк,NOUN
бўрламоқ,NOUN
бўрон,NOUN
бўрсилдоқ,NOUN
бўрсилламоқ,NOUN
бўрсимоқ,NOUN
бўрсиқ,NOUN
бўртик,NOUN
бўртиқ,NOUN
бўртма,NOUN
бўртмоқ,NOUN
бўртоқ,NOUN
бўрттирмоқ,NOUN
бўта,NOUN
бўталоқ,NOUN
бўтамламоқ,NOUN
бўтамоқ,NOUN
бўтаноқ,NOUN
бўхча,NOUN
бўхчаламоқ,NOUN
бўш,NOUN
бўшалмоқ,NOUN
бўшамоқ,NOUN
бўшанг,NOUN
бўшанглик,NOUN
бўшанмоқ,NOUN
бўшанқирамоқ,NOUN
бўшатмоқ,NOUN
бўшашмоқ,NOUN
бўшаштирмоқ,NOUN
бўшлик,NOUN
бўшлиқ,NOUN
бўшоқ,NOUN
бўштоб,NOUN
бўштоблик,NOUN
бўяма,NOUN
бўямачи,NOUN
бўямачилик,NOUN
бўямоқ,NOUN
бўяшмоқ,NOUN
бўёв,NOUN
бўёвчи,NOUN
бўёқ,NOUN
бўёқ-сўёқ,NOUN
бўёқдор,NOUN
бўёқдорлик,NOUN
бўёқхона,NOUN
бўёқчи,NOUN
бўёқчилик,NOUN
бўғдирма,NOUN
бўғжома,NOUN
бўғизламоқ,NOUN
бўғизланмоқ,NOUN
бўғилмоқ,NOUN
бўғилтирмоқ,NOUN
бўғим,NOUN
бўғин,NOUN
бўғирсоқ,NOUN
бўғишма,NOUN
бўғишмоқ,NOUN
бўғиқ,NOUN
бўғма,NOUN
бўғмоқ,NOUN
бўғовламоқ,NOUN
бўғриқмоқ,NOUN
бўғувчи,NOUN
бўғча,NOUN
бўқоқ,NOUN
бўқча,NOUN
бўҳтон,NOUN
бўҳтончи,NOUN
ваалайкум,NOUN
вагон,NOUN
вагонетка,NOUN
вагонеткачи,NOUN
вагонсозлик,NOUN
